@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
-0.134085,0.075076,-0.146938,-0.051998,-0.209453,-0.204194,-0.335942,0.268169,0.131163,-0.088806,-0.223767,-0.376839,-0.321336,-0.279562,0.039145,-0.205947,-0.40313,-0.125029,-0.240418,-0.057256,m
0.209747,0.417637,0.248726,-0.028399,0.367521,0.339678,0.094664,-0.161486,0.083342,-0.056427,-0.309979,0.289562,-0.00891,0.085569,0.374945,0.191185,0.027286,-0.079444,0.224596,-0.036381,p
-0.315219,-0.186105,-0.126844,-0.025974,-0.22721,-0.01677,-0.290001,0.231497,0.469045,-0.076661,0.035304,0.393393,-0.056487,0.116253,0.033791,-0.177783,-0.348001,-0.107931,0.305132,-0.049426,m
-0.086983,-0.045671,-0.095321,-0.019519,-0.161458,-0.132464,-0.060263,0.173966,0.352479,0.735279,-0.145161,-0.244461,-0.175671,0.087362,0.025394,-0.133601,-0.261517,-0.081108,-0.155963,-0.037143,p
-0.097066,-0.243193,-0.10637,-0.021782,-0.052022,-0.147819,-0.067248,-0.183981,0.094951,0.820512,-0.161988,-0.272799,-0.010151,0.097489,0.028337,-0.149088,0.031086,-0.09051,-0.174042,-0.041449,p
-0.13372,0.074871,0.39038,-0.030007,-0.157609,-0.203639,0.39038,0.26744,0.130807,-0.088564,-0.223158,-0.099343,0.317548,0.134302,0.039038,0.300068,-0.402033,-0.124689,-0.239763,-0.0571,p
-0.191631,-0.113139,0.205428,-0.027288,-0.059789,-0.10716,-0.048751,0.140734,0.068834,-0.046605,0.16097,-0.052277,0.033114,-0.363332,0.020543,0.157904,-0.21156,-0.065614,-0.12617,0.781853,p
-0.116998,0.024055,-0.04708,0.847067,-0.050262,-0.065425,0.125422,0.085923,-0.090135,0.363162,0.098279,-0.120742,0.184389,0.043149,0.012542,-0.065987,-0.129166,-0.04006,0.113254,-0.018345,p
0.28447,-0.24847,-0.126627,-0.02593,-0.051104,-0.175968,-0.080054,-0.443068,0.113033,-0.07653,-0.192835,-0.324749,-0.078544,0.116054,0.033734,-0.177479,0.037006,0.586561,-0.207185,-0.049342,p
-0.318313,-0.061371,-0.128089,-0.032595,0.034123,-0.178001,-0.292848,-0.448185,-0.245229,-0.077414,0.267383,0.155592,-0.303034,0.117394,-0.445639,-0.179529,0.037434,-0.10899,-0.209578,-0.049912,p
0.359886,-0.156057,-0.160197,-0.032804,-0.232174,0.180261,0.426767,0.292367,0.142999,-0.096819,0.044588,-0.108603,0.321668,-0.304788,0.042677,-0.224531,0.046817,-0.136311,0.385364,-0.062423,p
-0.303971,0.062496,-0.122318,-0.031127,-0.00321,-0.169981,-0.279653,0.223236,-0.234179,-0.073926,0.255336,-0.313698,-0.267494,0.112105,-0.425559,-0.17144,-0.335584,-0.10408,0.294244,-0.047663,m
-0.354878,0.072963,-0.142803,-0.029242,-0.134002,-0.198448,-0.326488,0.260622,-0.675688,-0.086306,0.039746,-0.096811,-0.088578,0.130879,0.038043,-0.200151,0.041734,-0.12151,-0.233652,-0.055645,m
-0.115392,-0.185532,-0.126454,-0.044749,-0.216957,-0.016718,-0.289108,0.230784,-0.242097,-0.076425,-0.192571,-0.085727,-0.276539,-0.595815,0.033687,-0.177236,-0.34693,-0.107599,-0.206901,-0.049274,m
0.307994,-0.20115,-0.137098,-0.028074,-0.171713,-0.19052,-0.313445,0.250211,-0.262476,-0.082859,0.038159,0.166535,-0.037068,0.125651,0.036523,-0.192156,0.040066,0.635067,-0.224318,-0.053422,p
-0.176825,0.003082,0.516221,0.017721,0.052007,-0.269283,0.196472,-0.335159,0.172973,-0.117113,0.053934,-0.131367,-0.289315,0.177596,0.051622,0.396797,0.05663,-0.164883,-0.317052,-0.075507,p
0.077905,-0.171112,-0.116625,-0.029678,-0.147694,-0.16207,-0.266638,0.212847,-0.22328,-0.070485,-0.387205,-0.079064,-0.051936,-0.549506,0.031069,-0.163461,0.389523,-0.099236,0.28055,-0.045444,p
0.107044,-0.156106,-0.160248,0.014655,-0.065947,-0.22269,0.162478,-0.277168,0.143044,-0.096849,0.334513,-0.108637,-0.267292,0.146867,-0.557522,-0.224602,0.046832,-0.136354,0.385486,-0.062442,p
-0.382014,0.078542,-0.153723,-0.054399,-0.016045,-0.213622,-0.351453,0.280551,-0.294304,-0.092906,-0.510371,-0.104213,-0.229514,0.140887,0.040952,-0.215456,0.044925,-0.130802,-0.251518,-0.0599,m
0.330585,-0.215904,-0.147154,-0.030133,-0.124335,-0.019455,-0.093032,0.268564,-0.281728,0.52367,-0.224096,-0.377393,-0.193963,0.134867,0.039202,-0.20625,0.043005,-0.125213,-0.240771,-0.05734,p
0.069553,0.362256,-0.486458,0.009522,0.221494,-0.144695,-0.238054,-0.180093,-0.492668,-0.062929,-0.345696,-0.070588,-0.046369,0.095429,0.027738,0.213214,0.030429,-0.088597,-0.170364,-0.040573,p
0.243064,-0.158744,0.288235,-0.006238,0.02237,0.393634,-0.247366,-0.187137,0.09658,-0.065391,-0.359218,-0.073349,0.027533,0.099161,0.028823,0.221554,-0.296839,0.501184,-0.177028,-0.04216,p
-0.135882,0.223214,0.396693,-0.037893,0.535832,-0.206932,0.15098,-0.257555,0.132922,-0.089996,-0.226766,-0.10095,0.349327,0.136474,0.039669,-0.208708,0.043518,-0.126705,-0.243641,-0.058024,m
0.305532,-0.266867,-0.136002,-0.034609,-0.187645,-0.188997,0.362312,-0.475873,0.121402,-0.082196,0.283901,0.165203,-0.370423,0.124646,0.036231,-0.190619,0.039746,-0.115724,-0.222524,-0.052995,p
-0.452317,-0.087207,-0.182012,-0.046317,-0.103852,-0.252936,-0.115069,-0.314813,0.162472,-0.110003,-0.27718,0.221093,-0.430606,0.166814,0.048488,-0.255107,0.053192,-0.154873,-0.297805,-0.070923,m
-0.319827,-0.061663,0.342854,-0.03275,-0.201363,-0.178847,-0.294241,0.234881,-0.246395,-0.077782,0.268655,-0.087249,-0.327503,0.117952,-0.447758,-0.180382,0.037612,-0.109509,-0.210574,-0.050149,p
-0.328948,-0.194211,-0.618422,-0.014211,-0.201579,-0.183948,0.134211,0.241579,0.118158,-0.08,0.036842,-0.339474,-0.174474,0.121316,0.035263,0.271053,0.038684,-0.112632,-0.216579,-0.051579,m
0.218181,0.62558,-0.097119,-0.019887,0.469185,-0.01284,0.098471,-0.16798,-0.185936,-0.058696,0.202734,-0.249074,-0.247143,0.08901,0.025873,-0.136122,0.028383,-0.082638,0.233627,-0.037844,p
0.238156,-0.050793,-0.106011,-0.037515,0.261339,0.385687,-0.067021,-0.183359,0.09463,-0.06407,0.221296,0.128773,0.600659,0.097159,-0.368826,0.21708,0.030981,-0.090204,-0.173454,-0.041309,m
-0.414323,-0.079882,-0.166724,-0.042427,0.103415,-0.23169,-0.105404,-0.288369,0.148825,0.593311,0.046404,0.202521,0.187937,0.152802,0.044415,-0.233678,0.048724,-0.141864,-0.27279,-0.064966,m
-0.100059,0.326989,0.091557,-0.006322,0.656159,-0.014497,0.111176,-0.189654,0.097879,-0.06627,0.030519,0.340069,-0.068014,0.100495,-0.381488,-0.153685,0.032045,-0.093301,0.263771,-0.042727,p
0.075704,0.169884,0.09463,0.010364,-0.108825,-0.157492,0.301915,0.206835,0.101164,-0.068494,0.236576,-0.29065,0.603831,0.103868,0.030192,-0.158844,0.378521,-0.096433,0.272625,-0.044161,m
0.170555,-0.136444,0.202251,-0.01932,-0.064298,0.276209,-0.047997,-0.131312,0.280737,-0.045884,-0.25206,0.092221,-0.126634,0.069581,0.020225,0.155462,0.022187,-0.0646,-0.124219,0.769763,p
0.126202,0.4695,-0.188927,-0.038687,0.125075,-0.262544,-0.119441,0.344801,0.168644,-0.114182,-0.28771,0.229492,-0.315128,0.173152,0.05033,-0.264798,0.055213,-0.160757,-0.309119,-0.073618,m
0.228496,-0.099082,-0.101711,-0.025883,-0.077648,0.370042,0.103127,-0.355888,-0.194727,-0.061472,0.212319,-0.26085,-0.045295,-0.479235,-0.353866,-0.142557,-0.279048,-0.086545,-0.166418,-0.039633,p
0.210532,-0.044901,0.249658,-0.01919,-0.14346,-0.130232,-0.367034,0.171034,-0.179418,-0.056639,0.195627,0.113836,0.482547,0.08589,0.024966,0.191901,-0.542167,-0.079741,-0.153335,-0.036517,p
-0.328628,0.067566,0.110419,-0.027079,-0.150117,-0.183769,-0.302338,0.241345,-0.253175,-0.079922,-0.201383,0.160633,-0.151169,0.121198,-0.46008,-0.185346,-0.362806,-0.112522,0.318112,-0.051529,m
0.366295,0.324154,0.136145,0.014911,-0.058348,-0.226584,-0.103081,-0.282014,-0.312161,-0.098543,-0.248302,0.198058,-0.271966,0.149435,0.043437,0.333879,0.047651,-0.138738,0.392227,-0.063534,p
0.256769,-0.281764,-0.114296,-0.01227,-0.210187,0.128612,0.115887,-0.19769,0.422647,-0.069078,0.238591,-0.293126,-0.249952,0.104753,-0.397651,-0.160197,-0.313576,-0.097254,-0.18701,-0.044537,p
-0.107396,0.17642,0.313532,-0.041648,0.162615,-0.163551,-0.460939,0.214793,0.435201,-0.07113,-0.179228,0.142961,-0.155128,0.107864,0.031353,0.240998,0.393085,-0.100143,-0.192565,-0.04586,m
-0.370954,-0.07152,-0.149272,-0.037986,-0.224946,-0.207437,-0.584623,0.272428,-0.285783,-0.090216,-0.22732,0.181322,-0.066475,0.136808,0.039766,-0.209218,0.043624,-0.127014,-0.244236,-0.058166,m
-0.396149,0.554608,-0.15941,-0.032643,0.077962,-0.221526,-0.364457,0.290932,0.142297,-0.096343,0.044369,0.193637,-0.043101,0.1461,0.042467,-0.223428,0.046587,-0.135641,-0.260824,-0.062116,m
-0.381656,-0.022899,-0.153578,-0.039082,-0.114497,0.558745,0.155716,0.280288,0.137091,-0.092819,0.320591,0.186554,0.092819,0.140755,0.040914,-0.215254,0.044883,-0.130679,0.369443,-0.059844,p
0.234939,0.053433,0.2786,0.009564,0.09252,-0.145329,-0.066115,0.005011,0.093352,-0.063205,-0.159259,-0.268204,0.702737,0.095847,0.02786,-0.146577,0.349289,-0.088986,0.251571,-0.04075,p
-0.347238,-0.274179,-0.139729,-0.028612,-0.187786,-0.194176,0.141673,0.006695,0.124728,-0.084448,0.29168,-0.35835,0.572249,0.128061,0.037224,-0.195842,0.040835,-0.118894,-0.228622,-0.054447,p
-0.465028,-0.182291,-0.187127,-0.06622,0.090774,-0.260044,-0.118303,0.008966,-0.358258,-0.113095,-0.284969,-0.12686,-0.213913,0.171502,0.049851,-0.262276,0.054687,-0.159226,0.450147,-0.072916,m
0.331353,0.002346,-0.147496,-0.044865,0.205263,0.536615,-0.093248,-0.516089,0.131661,-0.089143,0.041053,0.179165,-0.246022,0.13518,0.039293,-0.206729,0.043105,-0.125503,-0.24133,-0.057474,p
-0.100562,0.49295,0.092017,-0.006354,0.230043,-0.153143,0.293579,0.201124,0.098371,-0.066603,0.230043,0.341779,0.278243,0.101,0.44256,-0.154458,0.032206,-0.09377,-0.18031,-0.042941,m
0.271505,0.181164,-0.120856,-0.036761,0.130947,0.439694,0.122538,-0.209035,-0.23138,-0.073042,0.252283,-0.081932,-0.242673,-0.229938,-0.420472,-0.16939,-0.331572,-0.102836,-0.197742,-0.047093,p
-0.092495,-0.048565,-0.101361,0.00927,0.083426,-0.140858,0.270028,-0.354663,0.090479,0.360709,-0.336527,-0.259952,-0.045139,-0.477586,0.027003,-0.142067,0.338542,-0.086248,0.243831,-0.039497,p
0.359879,0.002548,0.13376,-0.048727,-0.031402,-0.222615,-0.101276,0.007675,0.142996,-0.096817,-0.243953,-0.410835,-0.21115,-0.304782,0.042676,0.328031,-0.439498,-0.136308,-0.262106,-0.062421,p
-0.35446,0.072877,-0.142635,-0.029208,-0.167589,-0.198214,0.379981,0.260316,-0.273076,-0.086205,0.297747,0.17326,0.484902,0.130725,0.037998,-0.199916,0.041685,-0.121367,-0.233377,-0.055579,p
-0.318995,0.065585,-0.128363,-0.045425,-0.087532,-0.178382,0.341962,0.23427,0.114583,0.4568,-0.426177,-0.329203,0.212068,0.117645,0.034196,-0.179913,0.037514,-0.109224,-0.210026,-0.050018,m
0.338792,-0.072256,0.401754,-0.030881,-0.225462,0.359779,-0.095342,0.275231,0.134617,-0.091144,0.041974,-0.386763,0.275531,0.138215,0.040175,0.308811,0.044073,-0.128321,-0.246749,-0.058764,p
0.294297,0.066933,-0.131001,-0.046358,-0.093758,0.476604,-0.299506,0.239084,0.116937,-0.079174,-0.434934,-0.08881,0.421912,0.120063,0.034899,-0.18361,0.038285,-0.111468,-0.214342,-0.051046,p
-0.261933,-0.154646,-0.299652,-0.021583,-0.0834,-0.146473,-0.066636,0.192364,-0.498721,-0.063702,-0.349943,0.326893,-0.120489,0.096601,0.423285,-0.14773,0.030803,-0.089686,-0.172457,-0.041071,m
-0.10953,0.061328,0.319762,0.010977,-0.037703,0.43669,0.121701,0.219061,0.107144,-0.072543,0.033408,0.37226,-0.032453,0.110008,0.031976,0.245787,0.035078,0.556004,0.28874,-0.046771,p
0.32394,-0.14047,-0.144196,-0.036694,-0.106642,0.162257,-0.091162,-0.249405,-0.276066,-0.087148,0.301006,0.175157,-0.392741,0.132156,-0.501677,-0.202104,0.042141,-0.122696,-0.235931,-0.056188,p
-0.13274,0.218052,-0.145464,-0.029787,-0.028717,0.529223,0.387519,-0.251598,-0.278493,-0.087915,0.303653,0.176697,-0.268082,0.133318,0.038752,-0.203881,0.042511,-0.123775,-0.238006,-0.056682,p
0.227262,-0.148424,0.084469,-0.01086,-0.122279,0.24134,0.269496,0.184625,0.090301,-0.061139,0.211173,0.313742,0.34391,0.092715,0.406256,0.20715,0.029564,0.468602,-0.165519,-0.039419,m
0.331583,-0.070718,-0.147598,-0.044896,0.011092,0.536988,-0.093313,-0.255289,0.131753,-0.089205,-0.490038,-0.100062,-0.117374,0.135274,0.03932,-0.206872,0.043135,-0.125591,0.355058,-0.057513,p
0.091258,-0.200441,-0.388388,-0.027975,-0.274316,0.32592,-0.086369,0.006546,-0.261551,-0.082566,0.038024,-0.350364,0.153997,0.125208,-0.4753,0.279748,0.039925,-0.116245,-0.223527,-0.053234,p
-0.10002,-0.160817,-0.109608,-0.038788,-0.183916,-0.152319,0.291999,0.200041,0.097841,-0.066244,0.228805,0.133143,0.104379,-0.516445,0.0292,-0.153626,-0.300715,0.507729,-0.17934,-0.04271,m
-0.088366,-0.238724,0.080858,0.008856,-0.124367,-0.012803,0.257976,-0.338834,-0.458196,-0.058526,-0.14747,0.117629,-0.077008,-0.45627,0.025798,0.198295,0.0283,0.44857,-0.158443,-0.037734,p
0.269435,0.061279,0.319507,-0.042442,-0.112543,0.286126,0.319507,0.218886,0.107059,-0.072485,0.25036,-0.307585,0.512642,0.10992,0.031951,-0.168099,0.03505,-0.102052,0.28851,-0.046734,p
-0.418422,-0.247036,-0.168373,-0.034478,-0.125526,-0.233981,-0.106446,0.307289,0.150297,-0.10176,0.046863,-0.114145,-0.338085,0.154314,0.044855,-0.23599,-0.461937,-0.143268,-0.275489,-0.065609,p
0.268229,-0.234285,-0.119398,-0.030383,-0.108479,-0.165922,-0.272977,-0.206513,-0.228588,0.424894,-0.181826,0.145034,-0.344188,0.109428,-0.415399,0.244492,0.034894,-0.101595,-0.195356,-0.046525,m
0.066914,-0.180032,-0.100173,-0.035449,-0.143388,-0.013243,0.266861,-0.350504,-0.191782,-0.060542,0.209108,0.310674,0.217074,0.091808,0.402283,-0.140401,-0.274827,0.46402,-0.163901,-0.039033,m
0.176918,-0.141535,-0.078752,-0.027869,-0.095661,-0.109439,-0.049788,0.003773,0.070298,-0.047596,-0.119929,-0.201969,-0.062626,0.072176,0.02098,-0.110378,-0.216059,0.364796,-0.128853,0.798481,p
0.217237,-0.157833,0.257609,-0.019801,-0.144184,-0.012784,-0.378723,0.176481,-0.185132,-0.058443,0.201857,-0.247996,0.363343,0.088625,0.025761,0.530597,-0.265298,-0.082281,-0.158218,-0.03768,p
0.28395,0.314104,-0.126396,-0.007287,-0.12916,-0.175647,-0.079908,0.230678,0.112826,-0.07639,0.263848,0.392002,0.032164,-0.240478,0.507593,-0.177155,0.036939,-0.107549,0.304053,-0.049252,m
-0.122412,-0.196819,-0.134146,-0.027469,-0.199753,0.150948,-0.084808,0.006427,-0.634728,-0.081075,-0.445377,0.162949,-0.223755,0.122945,0.035737,-0.188018,0.039204,-0.114144,0.322698,-0.052272,p
-0.451566,-0.087062,-0.18171,-0.04624,-0.078392,0.433504,-0.114878,0.33163,0.162203,-0.109821,-0.27672,0.220726,-0.239511,0.166538,0.048408,-0.254683,0.053104,-0.154616,-0.297311,-0.070806,p
-0.088614,-0.014479,0.081085,-0.029538,0.2587,0.353299,0.09846,0.004653,0.086684,-0.05869,0.202713,-0.065833,0.007703,-0.457551,-0.337854,0.198851,0.32434,0.449829,0.233602,-0.03784,p
0.325249,-0.35691,-0.144779,-0.029647,-0.280635,-0.201194,-0.09153,0.006937,-0.277181,-0.087501,-0.480678,-0.371302,-0.165503,0.13269,0.038569,-0.202921,0.042311,-0.123192,-0.236885,-0.056415,p
-0.142424,0.079745,-0.156077,-0.039717,0.086261,-0.216894,0.158249,0.007478,-0.738495,-0.094329,0.043441,0.189588,0.203241,0.143045,0.041579,-0.218756,0.045613,-0.132805,0.375453,-0.060817,m
0.313897,-0.066946,-0.139726,-0.049446,-0.142782,-0.194172,-0.088336,-0.241673,0.516681,-0.084447,-0.212784,-0.094725,-0.135559,0.128059,0.037223,-0.195839,0.466679,-0.118892,0.33612,-0.054446,p
0.182631,0.08178,-0.081295,-0.008728,0.109902,0.295766,0.216572,0.148368,0.072568,-0.049133,0.169702,-0.055113,0.176167,0.074507,0.021657,0.725677,0.023758,0.376576,0.195561,-0.031678,p
-0.417139,-0.246279,0.447173,-0.059401,-0.13582,-0.233264,-0.10612,0.306347,0.149836,-0.101448,-0.255623,-0.113795,-0.162851,0.153841,0.044717,0.343722,0.049056,-0.142828,-0.274644,-0.065407,p
0.234162,0.259028,0.087034,-0.031705,0.416518,0.379218,0.105684,0.004994,0.093043,-0.062996,-0.158733,0.126613,-0.082889,-0.198312,0.027768,-0.146092,0.348134,0.482829,0.250739,-0.040616,p
-0.201557,0.362802,-0.081106,-0.016608,0.212844,-0.11271,0.082235,-0.283792,0.299916,0.625632,-0.26928,-0.208006,-0.021929,0.074334,0.021607,0.166083,0.023703,-0.069013,0.195107,-0.031604,m
0.362007,-0.236426,-0.161141,-0.032997,-0.022041,-0.223932,-0.101875,-0.278713,0.143842,-0.09739,0.336378,0.19574,0.464522,0.147686,0.042928,-0.225854,0.047093,-0.137114,0.387636,-0.062791,p
0.391742,0.089095,-0.174377,-0.035707,0.042988,-0.023054,0.464544,-0.301607,0.155657,-0.105389,0.364008,0.211818,-0.13867,0.159817,0.046454,0.357075,0.050961,-0.148377,-0.285313,-0.067948,m
-0.084678,0.230605,-0.092795,-0.032838,0.595883,0.337605,-0.058666,-0.324691,0.082833,-0.056083,0.193708,0.287795,0.023614,0.085047,0.372657,-0.130061,0.027119,-0.078959,0.223225,-0.036159,m
0.281336,-0.060002,-0.125232,-0.025644,-0.155855,-0.17403,-0.079172,0.228554,0.111787,-0.075687,-0.190711,0.388393,-0.077679,0.114775,0.502919,-0.175524,0.418269,-0.106559,0.301253,-0.048798,p
0.451686,-0.195864,-0.20106,-0.061157,-0.034296,-0.279406,0.203858,-0.347758,0.179475,-0.121516,-0.306187,0.24423,-0.089538,0.184272,0.053563,-0.281804,0.058759,-0.171081,-0.328971,-0.078346,p
-0.093521,0.458436,-0.291361,0.009372,0.226162,-0.142421,0.273024,0.187042,-0.196211,-0.06194,0.028525,0.317849,0.419724,0.093928,-0.356561,-0.143643,0.029951,-0.087205,-0.167686,-0.039935,m
-0.233075,-0.137607,-0.093789,-0.023867,-0.169305,-0.130335,-0.059294,-0.16222,0.08372,0.723464,0.026104,-0.063583,0.040275,0.085958,0.024986,-0.131454,-0.257314,0.434451,-0.153456,-0.036546,p
0.245682,-0.106535,0.29134,-0.0387,0.136539,0.397875,0.29134,-0.382656,-0.209374,-0.066095,0.228289,0.132842,0.447881,0.10023,0.029134,-0.15328,0.03196,-0.093055,0.263076,-0.042614,p
-0.082416,-0.132512,-0.090316,-0.031961,0.267537,0.328586,-0.353724,-0.316017,-0.172912,-0.054585,-0.137539,-0.231626,-0.181351,0.082775,-0.314221,-0.126586,-0.522505,-0.07685,-0.147774,-0.035193,p
-0.152409,-0.080023,0.444941,-0.042502,0.040178,-0.2321,0.444941,0.008002,-0.31976,-0.100942,0.348648,-0.113228,0.042502,0.153073,0.044494,-0.234092,0.048811,-0.142116,0.401775,-0.065081,p
-0.137506,0.151586,-0.150687,0.013781,0.068304,-0.209405,-0.095266,0.275012,0.13451,-0.091072,-0.229476,0.183042,0.011953,0.138105,0.040143,-0.211202,0.044038,0.698015,0.362489,-0.058717,m
-0.0753,-0.12107,-0.082518,-0.016897,-0.153716,-0.114672,-0.188659,0.150599,0.305136,0.63652,-0.273966,-0.211627,-0.137639,-0.388802,0.021983,-0.115656,-0.226391,-0.070214,-0.135014,-0.032154,p
-0.125717,0.070391,0.115035,0.012599,0.358801,-0.018214,0.139686,0.251434,0.122978,-0.083264,0.287588,0.167349,0.010928,0.126265,-0.479314,-0.193095,0.460142,-0.117227,0.331411,-0.053683,p
0.04979,-0.10936,0.198566,-0.026377,-0.094097,0.083872,-0.291922,-0.12892,0.066534,-0.045048,0.155593,0.231167,0.397132,-0.351195,0.299331,0.408987,-0.431215,-0.063423,-0.121955,-0.029044,p
-0.292523,0.060143,-0.117711,-0.035805,-0.029954,-0.163579,0.119349,-0.203596,0.105074,-0.071142,-0.39081,0.365068,-0.031826,0.107882,0.472717,-0.164983,0.39315,-0.10016,0.283162,-0.045868,p
-0.119032,-0.255958,-0.130443,-0.046161,-0.007002,0.474572,-0.082467,-0.456419,-0.249734,-0.078836,-0.198646,-0.334534,-0.05809,0.119551,0.03475,-0.182827,-0.357874,-0.110993,-0.213428,-0.050828,p
0.277203,-0.181041,-0.350797,0.005152,0.015283,0.138847,-0.078009,0.225197,-0.236236,-0.074575,0.034344,-0.316453,-0.011775,0.113089,0.032872,-0.172945,-0.338531,0.571578,-0.201892,-0.048081,p
-0.127673,-0.274539,-0.139912,-0.035604,-0.122388,0.509023,0.141859,-0.241995,0.124891,-0.084559,-0.464518,0.169953,-0.280936,0.128229,0.037273,-0.196099,0.040889,-0.11905,0.336567,-0.054518,p
0.332951,-0.217449,0.394827,-0.052447,-0.220101,0.16677,-0.093698,0.270486,0.132296,-0.089573,0.309379,-0.380094,0.218923,0.135832,0.039483,-0.207726,0.043313,-0.126109,0.356523,-0.057751,p
0.228679,-0.25094,-0.28939,-0.020844,-0.109078,0.114542,0.271177,-0.176063,0.090864,-0.061521,0.212489,-0.069008,0.16817,-0.479619,0.027118,-0.142671,-0.279272,0.471524,-0.166551,-0.039665,p
0.288478,-0.31656,0.342089,-0.045442,-0.262949,-0.016977,-0.081182,0.234356,-0.245844,-0.077608,0.268055,0.155982,0.370171,0.117689,0.034209,0.262949,-0.3523,-0.109264,-0.210104,-0.050037,p
0.239041,0.475966,0.283464,-0.021789,0.023058,0.387119,0.283464,0.194194,0.094982,-0.064308,-0.353273,-0.272887,0.213656,0.09752,0.028346,-0.149136,0.031096,-0.090539,0.255964,-0.041462,p
0.250116,0.056885,-0.111335,-0.033865,0.239049,0.405055,0.296598,0.005334,0.099382,-0.067288,0.232409,0.13524,0.106023,0.102038,0.02966,-0.156046,0.371854,0.515726,0.267823,-0.043383,p
0.244873,-0.303382,0.29038,-0.038573,0.008343,-0.151474,0.110518,-0.381395,-0.208684,-0.065877,-0.361892,-0.279545,0.027738,0.099899,0.029038,-0.152775,0.031855,0.504915,-0.178345,-0.042474,p
-0.233135,0.604285,0.078333,0.008579,0.235,-0.130369,0.24992,0.004495,0.083742,-0.056698,0.195833,0.290952,0.449484,0.08598,0.024992,0.192103,0.027417,-0.079825,0.225674,-0.036556,m
0.268038,0.296502,0.31785,-0.036292,0.21609,-0.165804,0.31785,-0.206365,0.106503,-0.072109,-0.181696,-0.080886,-0.011386,0.10935,0.031785,0.244317,0.034869,0.552679,0.287014,-0.046491,p
-0.398171,0.081864,-0.160224,-0.0567,0.174558,-0.222657,0.162454,-0.277127,0.143023,0.570181,0.044595,-0.108621,-0.127415,0.146846,0.042684,-0.224569,0.046825,-0.136334,0.38543,-0.062433,m
-0.151413,-0.352967,-0.165928,-0.042224,-0.237841,-0.230583,-0.104901,0.00795,-0.317671,-0.100282,0.34637,-0.42554,-0.333175,0.152073,0.044203,-0.232563,0.048492,-0.141187,-0.271488,-0.064656,m
0.298282,-0.129343,0.353715,-0.027189,-0.182929,0.149405,-0.083941,-0.229651,0.490977,-0.080246,-0.202198,-0.090012,0.266606,0.121688,0.035371,0.271885,-0.364273,-0.112978,-0.217244,-0.051737,p
-0.117979,-0.189691,-0.129288,-0.045752,-0.206142,0.308441,-0.081737,0.235958,0.478084,-0.078138,-0.429247,-0.331574,-0.305871,0.118493,0.034443,-0.181209,0.037784,-0.110011,-0.211539,-0.050379,p
0.361969,0.082324,0.429237,-0.057018,-0.141905,-0.223908,-0.101864,0.29406,-0.308474,-0.097379,0.336343,0.195719,0.041002,0.14767,0.042924,-0.22583,0.047088,-0.1371,0.387595,-0.062784,p
0.24972,0.497229,-0.316017,0.010166,0.026519,-0.154473,-0.070275,-0.388944,-0.212814,-0.067181,-0.369055,-0.285078,-0.165964,-0.211488,0.029613,-0.155799,0.032486,-0.094584,-0.181875,-0.043314,p
0.26892,-0.116611,0.318897,-0.036411,0.008163,0.285579,0.318897,0.005735,0.106854,-0.072347,0.249882,0.371253,-0.261781,0.10971,-0.416469,0.245122,0.034983,-0.101857,0.287959,-0.046645,p
0.227864,0.051824,0.270211,-0.005848,-0.119578,-0.140953,0.270211,0.185115,0.090541,-0.061302,0.211732,0.314574,0.326673,0.092961,0.407333,0.207699,0.029643,0.469844,-0.165958,-0.039523,p
