@relation segment1-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute Class {m,p}

@data
0.225295,0.416661,0,0,0.110267,0.003482,0.045963,0.000687,0.134774,0.113456,0.173806,0.113795,0.643657,0.350596,0.419353,0.173778,0.409224,0.14951,p
0.395254,0.458312,0.333329,0,0.022812,0.00085,0.03354,0.000641,0.02374,0.0081,0.039781,0.021836,0.718287,0.214113,0.563563,0.039768,0.843516,0.088154,m
0.778656,0.483318,0,0,0.083649,0.004423,0.191311,0.042949,0.284,0.27715,0.319602,0.252538,0.6959,0.369412,0.335865,0.319594,0.248995,0.190681,p
0.09092,0.737491,0,0,0.058934,0.00123,0.147826,0.027808,0.213525,0.199366,0.251839,0.186292,0.667911,0.36589,0.370014,0.251835,0.290799,0.168889,m
0.229245,0.533329,0,0,0.235735,0.007023,0.037269,0.000577,0.114121,0.090765,0.156844,0.091194,0.636189,0.363527,0.406076,0.156853,0.482717,0.155451,p
0.411056,0.533329,0,0,0.009504,0.000109,0.018639,0.000378,0.042583,0.055118,0.047887,0.024948,0.906718,0.167071,0.44782,0.050065,0.532626,0.348908,m
0.086969,0.058322,0,0,0.038015,0.000755,0.013666,0.000467,0.491084,0.442454,0.589846,0.43258,0.341425,0.72119,0.129039,0.589833,0.318196,0.153401,p
0.494074,0.28749,0,0,0.720533,0.534983,0.773914,0.295311,0.479454,0.440027,0.527247,0.466099,0.408585,0.474127,0.459203,0.527252,0.289635,0.102423,m
0.3676,0.849992,0,0,0.106461,0.005137,0.036026,0.000815,0.11979,0.104538,0.094995,0.160579,0.690298,0.041177,0.87098,0.151675,0.404384,0.864474,p
0.806309,0.395823,0,0,0.026608,0.000457,0.008702,0.000098,0.121866,0.102928,0.159065,0.100556,0.664177,0.338825,0.417459,0.159043,0.416393,0.155554,p
0.359699,0.245814,0.333329,0,0.038015,0.00137,0.017396,0.000475,0.426013,0.389789,0.510313,0.371001,0.447757,0.636473,0.157506,0.510298,0.314361,0.163415,p
0.292482,0.895811,0,0,0.076039,0.00066,0.036026,0.000738,0.116437,0.111846,0.086168,0.152773,0.764928,0.014113,0.838726,0.144336,0.404749,0.816998,p
0.81421,0.195828,0,0,0.026608,0.000348,0.019882,0.000424,0.769415,0.712322,0.84907,0.738891,0.194033,0.695306,0.320694,0.849036,0.237557,0.115317,m
0.18974,0.954157,0,0.500005,0.104559,0.001651,0.045963,0.00126,0.142519,0.111029,0.124448,0.19175,0.570895,0.078831,0.931703,0.181146,0.445799,0.917475,p
0.122524,0.141649,0,0,0.077941,0.003202,0.073296,0.001039,0.152845,0.149921,0.19074,0.115351,0.764928,0.349415,0.297909,0.190704,0.428174,0.219737,m
0.106722,0.429163,0,0,0.028511,0.000439,0.026089,0.000187,0.012908,0.000818,0.030925,0.005459,0.746275,0.221179,0.523732,0.030921,0.984132,0.137913,m
0.225295,0.154152,0,0,0.077941,0.000253,0.006216,0.000182,0.284771,0.258522,0.347584,0.243176,0.561559,0.50001,0.261866,0.347556,0.33911,0.167125,p
0.308313,0.387488,0.333329,0,0.032316,0.000375,0.03354,0.00073,0.455182,0.435989,0.516948,0.407632,0.555977,0.535302,0.210633,0.516926,0.254703,0.174,p
0.743072,0.116668,0,0,0.036121,0.000579,0.017396,0.000424,0.865732,0.830633,0.930045,0.830085,0.315303,0.644721,0.27895,0.930051,0.188402,0.130286,m
0.790507,0.516658,0,0,0.019007,0.000298,0.019882,0.000055,0.038457,0.051873,0.042723,0.021045,0.914187,0.161185,0.449714,0.049326,0.599429,0.361283,m
0.561262,0.037484,0,0,0.038015,0.000755,0.028576,0.00067,0.887688,0.851689,0.945536,0.859701,0.302233,0.618837,0.333971,0.945525,0.181484,0.120428,m
0.399204,0.258317,0,0,0.0133,0.000063,0.036026,0.000878,0.87502,0.841979,0.931545,0.845671,0.326487,0.609408,0.324482,0.93153,0.17863,0.123696,m
0.225295,0.408326,0,0,0.039917,0.000629,0.023603,0.000356,0.291505,0.263377,0.35569,0.250191,0.546641,0.508237,0.26376,0.355664,0.334954,0.163778,p
0.351769,0.941654,0,0,0.083649,0.001339,0.060872,0.001934,0.154921,0.128047,0.130333,0.206546,0.598884,0.050585,0.948767,0.195141,0.413744,0.893867,p
0.245076,0.791646,0,0,0.04943,0.000927,0.021125,0.000399,0.054213,0.045383,0.036838,0.081067,0.755592,0.061175,0.772302,0.076577,0.543196,0.843979,p
0.019781,0.329166,0,0,0.066535,0.000601,0.029819,0.001315,0.126258,0.136965,0.146546,0.094306,0.867546,0.258833,0.339653,0.146527,0.38847,0.271675,m
0.707518,0.466648,0.333329,0,0.058934,0.002125,0.024846,0.000373,0.400703,0.383298,0.454349,0.360084,0.585813,0.483535,0.26376,0.454344,0.251187,0.171691,p
0.743072,0.541664,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.541509,0.737491,0,0,0.07034,0.001366,0.024846,0.000543,0.420583,0.390607,0.496322,0.36868,0.492531,0.594115,0.180272,0.49633,0.299521,0.167384,m
0.920932,0.624991,0,0,0.030414,0.000506,0.036026,0.001014,0.132698,0.110211,0.112678,0.175374,0.636189,0.06706,0.884257,0.165671,0.395594,0.895968,p
0.517777,0.883332,0,0,0.072243,0.000724,0.039756,0.000675,0.115159,0.096438,0.08911,0.160579,0.667911,0.03411,0.905129,0.151675,0.433128,0.866886,p
0.612647,0.595818,0,0,0.009504,0.00033,0.017396,0.000395,0.012136,0.007308,0.023568,0.004694,0.796631,0.18941,0.523732,0.023554,0.838904,0.177295,p
0.482223,0.345836,0,0,0.017105,0.000077,0.018639,0.000025,0.149492,0.123192,0.201789,0.119254,0.604485,0.417656,0.351055,0.201769,0.452192,0.158356,p
0.264829,0.670834,0,0,0.036121,0.001072,0.052179,0.001226,0.209906,0.179103,0.199567,0.250191,0.55411,0.131758,0.863385,0.23636,0.312306,0.950527,p
0.169959,0.466648,0,0,0.036121,0.001004,0.02236,0.000611,0.010326,0.001635,0.024318,0.003903,0.770529,0.201181,0.531308,0.024293,0.961918,0.148135,m
0.462441,0.1125,0,0,0.026608,0.000588,0.019882,0.000772,0.870389,0.82657,0.938901,0.838656,0.253725,0.665879,0.307398,0.938897,0.199977,0.121102,m
0.003951,0.666667,0,0,0.066535,0.00123,0.081989,0.002257,0.31913,0.299024,0.373345,0.280598,0.593282,0.46706,0.282738,0.373329,0.287991,0.169771,m
0.166008,0.524993,0,0,0.005699,0.000077,0.031062,0.001264,0.011604,0.004881,0.02504,0.003903,0.78358,0.198819,0.521819,0.025033,0.917991,0.163337,p
0.54546,0.312496,0.333329,0,0.04943,0.001284,0.027332,0.00095,0.184596,0.176675,0.231963,0.141855,0.720154,0.402362,0.258059,0.231951,0.421507,0.208063,m
0.114623,0.333333,0,0,0.115965,0.006516,0.073296,0.006525,0.043621,0.017836,0.080283,0.029616,0.64179,0.317646,0.474393,0.080247,0.823014,0.127847,m
0.221344,0.129147,0,0,0.079844,0.000877,0.02236,0.000505,0.261032,0.239076,0.316659,0.222922,0.598884,0.459994,0.28842,0.316635,0.334658,0.170342,p
0.976268,0.57498,0,0,0.039917,0.000796,0.023603,0.000462,0.132459,0.105356,0.131083,0.159788,0.604485,0.156481,0.772302,0.150964,0.363721,0.971333,p
0.047435,0.38332,0,0,0.047528,0.000601,0.050936,0.001553,0.112578,0.128865,0.12667,0.081833,0.910452,0.225883,0.349142,0.128862,0.398904,0.306387,m
0.035583,0.524993,0,0,0.019007,0.000072,0.006216,0.000013,0.006441,0.000818,0.017684,0,0.792916,0.187069,0.531308,0.017665,1,0.16588,p
0.083019,0.316663,0,0,0.064632,0.001271,0.026089,0.00045,0.446426,0.406807,0.53241,0.392837,0.417902,0.649425,0.166995,0.5324,0.309703,0.157656,p
0.750973,0.374985,0,0,0.038015,0.000787,0.024846,0.000857,0.313967,0.284433,0.378509,0.273583,0.529856,0.515304,0.269461,0.378506,0.32274,0.159472,p
0.952565,0.291658,0,0,0.766158,0.191023,0.339129,0.079979,0.292277,0.241504,0.36821,0.260318,0.389933,0.564708,0.332077,0.36818,0.420183,0.129222,m
0.18974,0.570813,0,0,0.026608,0.000253,0.149069,0.024109,0.111274,0.08752,0.111928,0.133284,0.634321,0.161185,0.734346,0.128862,0.403699,1,p
0.893278,0.408326,0,0,0.039917,0.00099,0.008702,0.000284,0.152339,0.134538,0.19074,0.128616,0.66231,0.351777,0.398481,0.190704,0.367146,0.161418,p
0.363649,0.233336,0,0,0.058934,0.001402,0.03354,0.000857,0.423431,0.386544,0.502957,0.374114,0.444023,0.612952,0.19925,0.502958,0.303037,0.156877,p
0.134404,0.39999,0,0,0.349807,0.01509,0.219879,0.012659,0.066349,0.053483,0.081004,0.063135,0.723888,0.217656,0.55218,0.080987,0.674954,0.092539,m
0.134404,0.649996,0,0,0.055129,0.000936,0.03354,0.000815,0.132698,0.122374,0.103851,0.173027,0.720154,0.024702,0.867173,0.163481,0.365502,0.842059,p
0.557311,0.633326,0,0,0.051323,0.000886,0.395029,0.002342,0.28195,0.255277,0.321794,0.265012,0.559692,0.38941,0.442138,0.321784,0.268973,0.109376,m
0.984169,0.670834,0,0,0.032316,0.000511,0.029819,0.000513,0.112046,0.089947,0.099409,0.146549,0.645525,0.097648,0.825429,0.138448,0.40984,0.916956,p
0.162058,0.516658,0,0,0.0133,0.000154,0.009945,0.000119,0.016767,0.009736,0.033896,0.005459,0.779846,0.217656,0.495265,0.03388,0.849749,0.179967,p
0.735171,0.516658,0,0,0.11216,0.002483,0.018639,0.000348,0.184356,0.147493,0.245233,0.15512,0.52052,0.46706,0.356737,0.245207,0.454224,0.139703,p
0.754924,0.545831,0.333329,0,0.017105,0.000122,0.03354,0.000378,0.032522,0.049445,0.032396,0.016377,0.940289,0.138825,0.459203,0.044917,0.662032,0.409511,m
0.158107,0.38332,0,0,0.083649,0.00312,0.039756,0.001082,0.427051,0.408443,0.486745,0.381129,0.569028,0.518827,0.22391,0.486744,0.259612,0.174804,p
0.664033,0.379153,0,0,0.034219,0.000357,0.019882,0.000216,0.405866,0.389789,0.461705,0.361665,0.593282,0.495306,0.237187,0.461711,0.259772,0.177736,p
0.142305,0.641661,0,0,0.081746,0.008176,0.367705,0.017236,0.249667,0.224485,0.284264,0.236952,0.580231,0.356481,0.474393,0.284235,0.273653,0.096378,m
0.786557,0.974995,0.333329,0,0.051323,0.000932,0.023603,0.000369,0.112312,0.086728,0.099409,0.150426,0.62127,0.096467,0.852002,0.142118,0.445388,0.919473,p
0.260878,0.520826,0,0,0.230037,0.00374,0.059629,0.002308,0.108187,0.065646,0.167893,0.085735,0.505602,0.44354,0.409864,0.16789,0.660822,0.12367,m
0.612647,0.087495,0,0,0.026608,0.000163,0.058386,0.000751,0.950152,0.946517,0.969825,0.931407,0.505602,0.450585,0.398481,0.969819,0.113059,0.128159,m
0.083019,0.787478,0,0,0.098851,0.002428,0.108079,0.001892,0.381354,0.349287,0.457291,0.331259,0.490664,0.585887,0.195443,0.457302,0.317374,0.164271,m
0.616598,0.308328,0,0,0.04182,0.001253,0.004972,0.000127,0.131926,0.106174,0.17822,0.107571,0.613802,0.384706,0.394693,0.178187,0.459018,0.14829,p
0.786557,0.995832,0,0,0.077941,0.001434,0.032305,0.000742,0.064273,0.04781,0.048608,0.096653,0.699634,0.071765,0.812152,0.091313,0.563402,0.879209,p
0.312264,0.799981,0,0,0.047528,0.000751,0.043485,0.001103,0.086496,0.072929,0.059657,0.127825,0.712685,0.023521,0.876662,0.120754,0.514452,0.844601,p
0.747023,0.354147,0,0,0.0133,0.000199,0.021125,0.000301,0.633097,0.554301,0.766595,0.566629,0.08768,0.92119,0.06451,0.76657,0.342945,0.13838,m
0.375501,0.529161,0,0,0.024715,0.000651,0.021125,0.000513,0.007984,0.000818,0.018405,0.003903,0.781713,0.183525,0.548392,0.018405,0.977785,0.13851,m
0.229245,0.454169,0,0,0.074145,0.002003,0.032305,0.001349,0.132964,0.076992,0.219443,0.095097,0.404851,0.57766,0.296015,0.219434,0.681279,0.136486,m
0.466392,0.708318,0.333329,0,0.026608,0.000755,0.073296,0.001162,0.149226,0.120765,0.130333,0.196419,0.589548,0.076469,0.916512,0.185555,0.409543,0.910419,p
0.707518,0.729156,0.333329,0,0.051323,0.001813,0.043485,0.001285,0.345984,0.328206,0.406491,0.298531,0.600751,0.503533,0.216315,0.406469,0.306164,0.182328,m
0.573113,0.212498,0,0,0.030414,0.000208,0.02236,0.000259,0.694816,0.624802,0.804875,0.644584,0.128739,0.823542,0.180272,0.804859,0.294589,0.128781,m
0.304363,0.729156,0,0,0.096958,0.002139,0.079503,0.003037,0.246048,0.22773,0.29087,0.215907,0.628739,0.404704,0.347248,0.290863,0.302283,0.165205,m
0.612647,0.312496,0,0,0.077941,0.000393,0.006216,0.000182,0.142519,0.115884,0.189269,0.118489,0.604485,0.38941,0.396587,0.189253,0.444703,0.145385,p
0.561262,0.324998,0,0,0.09125,0.002207,0.007459,0,0.125486,0.102111,0.170835,0.099765,0.632454,0.378821,0.385204,0.170848,0.459087,0.156333,p
0.083019,0.429163,0.333329,0,0.032316,0.001171,0.026089,0.000297,0.212487,0.178285,0.270273,0.183945,0.529856,0.458833,0.360544,0.27024,0.400548,0.140533,p
0.245076,0.799981,0,0,0.146388,0.003821,0.077025,0.002914,0.407676,0.382506,0.474975,0.360084,0.529856,0.550596,0.212527,0.474967,0.2871,0.169486,m
0.944664,0.195828,0,0,0.036121,0.000782,0.02236,0.000513,0.646271,0.560791,0.78572,0.579894,0.037305,0.952958,0.06451,0.785714,0.351324,0.135137,m
0.249027,0.429163,0,0,0.176801,0.006372,0.197519,0.006253,0.20783,0.13372,0.312967,0.167568,0.255592,0.684717,0.275143,0.312966,0.629247,0.12572,m
0.498025,0.445834,0,0,0.395432,0.010315,0.018639,0.000501,0.239341,0.224485,0.276158,0.214351,0.654841,0.364708,0.385204,0.276128,0.29395,0.162274,p
0.173909,0.416661,0,0,0.017105,0.000353,0.02236,0.000568,0.112312,0.089155,0.157594,0.086526,0.638056,0.375298,0.385204,0.157592,0.489909,0.158408,p
0.027682,0.116668,0.333329,0,0.047528,0.00114,0.040999,0.000505,0.790334,0.747969,0.874831,0.740447,0.289182,0.723531,0.178378,0.874808,0.222945,0.142038,m
0.324115,0.299993,0.333329,0,0.026608,0.000791,0.037269,0.002244,0.347528,0.335488,0.394721,0.308658,0.639923,0.439996,0.27895,0.394692,0.260616,0.182276,p
0.596845,0.98333,0,1,0.055129,0.00123,0.159006,0.003131,0.152845,0.153984,0.166421,0.137187,0.792916,0.23295,0.457309,0.166411,0.215799,0.216365,p
0.774705,0.554166,0,0,0.032316,0.000719,0.008702,0.000356,0.004897,0.002428,0.011049,0.000791,0.815303,0.162346,0.548392,0.011037,0.861119,0.177502,p
0.889328,0.299993,0,0,0.030414,0.000525,0.023603,0.000369,0.631793,0.543773,0.774672,0.564308,0.024254,0.96589,0.056934,0.774677,0.362055,0.135163,m
0.411056,0.741659,0,0,0.07034,0.001524,0.099385,0.002494,0.428089,0.401135,0.500014,0.377251,0.511203,0.57766,0.187867,0.5,0.285525,0.169278,m
0.351769,0.104165,0,0,0.032316,0.00033,0.024846,0.000882,0.462687,0.41248,0.561864,0.405311,0.339557,0.716485,0.138528,0.561842,0.332808,0.152026,p
0.466392,0.770832,0,0,0.09125,0.002166,0.031062,0.00098,0.3718,0.345224,0.435223,0.329703,0.531723,0.523531,0.254271,0.435199,0.293584,0.162014,m
0.683786,0.708318,0,0,0.11216,0.003179,0.093169,0.002011,0.411827,0.381689,0.491908,0.355416,0.494398,0.612952,0.148017,0.491893,0.317352,0.171795,m
0.375501,0.28749,0.333329,0,0.053226,0.004197,0.055908,0.00137,0.181242,0.17504,0.228299,0.137187,0.733205,0.4,0.248589,0.228281,0.432466,0.213304,m
0.735171,0.454169,0,0,0.076039,0.002098,0.028576,0.000467,0.418534,0.414908,0.459512,0.378016,0.67538,0.427065,0.26376,0.459493,0.222808,0.193276,p
0.853744,0.570813,0,0,0.07034,0.002573,0.023603,0.000369,0.202667,0.156411,0.275407,0.169915,0.449625,0.528235,0.330183,0.275388,0.483767,0.135345,p
0.051386,0.229168,0,0,0.053226,0.001017,0.03354,0.00073,0.130117,0.13533,0.159065,0.094306,0.828354,0.301171,0.311205,0.159043,0.437854,0.247626,m
0.051386,0.204163,0,0,0.019007,0.000791,0.023603,0.000047,0.134774,0.137757,0.164229,0.100556,0.811569,0.304715,0.322588,0.16422,0.419247,0.23852,m
0.264829,0.46248,0,0,0.095055,0.002044,0.034783,0.001442,0.140443,0.103746,0.206202,0.106015,0.535457,0.480012,0.320694,0.206179,0.545822,0.165205,m
0.660082,0.245814,0,0,0.028511,0.000615,0.008702,0.000081,0.38367,0.376016,0.430059,0.341386,0.658575,0.4447,0.252377,0.430051,0.24984,0.190759,p
0.363649,0.074992,0,0,0.04182,0.001239,0.031062,0.001137,0.895673,0.867915,0.946257,0.867507,0.356343,0.585887,0.332077,0.946237,0.166484,0.125305,m
0.130454,0.770832,0,0,0.047528,0.002035,0.053422,0.000878,0.109464,0.090765,0.100159,0.137187,0.669779,0.112942,0.77609,0.129601,0.365228,0.93273,p
0.268779,0.266652,0.333329,0,0.072243,0.00142,0.03354,0.001595,0.158514,0.160449,0.194404,0.118489,0.796631,0.341187,0.27895,0.194402,0.423493,0.235433,m
0.897229,0.429163,0,0,0.0133,0.000063,0.018639,0.000089,0.041039,0.051055,0.049358,0.022601,0.889933,0.181183,0.442138,0.049326,0.567466,0.317698,m
0.664033,0.745826,0,0,0.106461,0.001822,0.064602,0.00151,0.36637,0.341979,0.43078,0.321132,0.548508,0.527054,0.231505,0.43079,0.297055,0.16946,m
0.794458,0.758329,0,0,0.038015,0.000755,0.075782,0.001799,0.290733,0.276333,0.335785,0.256441,0.64179,0.416475,0.314993,0.33578,0.278379,0.17649,m
0.624499,0.299993,0,0,0.0133,0.000253,0.006216,0.000182,0.127029,0.097256,0.17822,0.101321,0.58768,0.407067,0.385204,0.178187,0.503813,0.145359,p
0.82214,0.991665,0,0,0.083649,0.002406,0.064602,0.002749,0.059642,0.058364,0.050079,0.07094,0.805967,0.10001,0.658453,0.066991,0.309018,0.832953,p
0.54546,0.487485,0,0,0.100754,0.00795,0.070809,0.008968,0.036914,0.017836,0.063349,0.027295,0.690298,0.26706,0.506648,0.063321,0.804726,0.12489,m
0.411056,0.758329,0,0,0.110267,0.001922,0.064602,0.001574,0.41904,0.387361,0.497793,0.365543,0.481347,0.608248,0.168889,0.497781,0.30847,0.167281,m
0.466392,0.749994,0,0,0.106461,0.002971,0.116772,0.002473,0.41542,0.381689,0.498543,0.359318,0.468277,0.628246,0.149911,0.498521,0.319018,0.16741,m
0.371551,0.541664,0,0,0.024715,0.000244,0.016152,0.00011,0.010832,0.000818,0.024318,0.00625,0.761193,0.198819,0.544604,0.024293,0.977785,0.127302,m
0.54546,0.433331,0.333329,0,0.072243,0.000968,0.016152,0.000467,0.325837,0.309577,0.373345,0.290725,0.617536,0.436473,0.307398,0.373329,0.26411,0.171769,p
0.209493,0.508323,0,0,0.150184,0.001718,0.028576,0.000882,0.149492,0.145066,0.170835,0.130937,0.755592,0.269423,0.436437,0.170848,0.270274,0.19146,p
0.403155,0.474983,0,0,0.032316,0.000832,0.018639,0.000501,0.012376,0.003245,0.02579,0.007015,0.766795,0.198819,0.538903,0.025772,0.923813,0.135423,m
0.889328,0.299993,0,0,0.030414,0.000525,0.023603,0.000369,0.631793,0.543773,0.774672,0.564308,0.024254,0.96589,0.056934,0.774677,0.362055,0.135163,m
0.292482,0.266652,0,0,0.096958,0.004649,0.049692,0.002685,0.180976,0.170184,0.230492,0.138743,0.701502,0.411771,0.261866,0.230472,0.429658,0.2029,m
0.82214,0.345836,0,0,0.034219,0.000764,0.013666,0.000356,0.063501,0.042955,0.10088,0.043646,0.671646,0.325894,0.430736,0.10087,0.619726,0.153583,p
0.197641,0.541664,0,0,0.019007,0.000118,0.004972,0.000055,0.004897,0.002428,0.011799,0,0.815303,0.16589,0.542691,0.011777,0.888904,0.188528,p
0.833992,0.237479,0.333329,0,0.098851,0.002098,0.040999,0.000679,0.264651,0.273905,0.276158,0.243176,0.813436,0.249404,0.409864,0.276128,0.1679,0.23245,p
0.146256,0.395823,0,0,0.076039,0.002541,0.047206,0.002265,0.139405,0.145883,0.166421,0.104459,0.833956,0.294125,0.316887,0.166411,0.408151,0.249572,m
0.956515,0.345836,0,0,0.022812,0.000312,0.004972,0.000021,0.00825,0.001635,0.021376,0.000791,0.785448,0.196477,0.523732,0.021335,0.977785,0.163337,p
0.138355,0.741659,0,0,0.066535,0.002483,0.130439,0.015573,0.218688,0.207467,0.251839,0.194072,0.686564,0.342348,0.388992,0.251835,0.266301,0.171899,m
0.019781,0.34998,0,0,0.026608,0.00061,0.008702,0.000047,0.140709,0.113456,0.19074,0.113795,0.600751,0.404704,0.375715,0.190704,0.459475,0.150755,p
0.841893,0.624991,0,0,0.127371,0.000737,0.257148,0.013652,0.28195,0.257704,0.329179,0.254885,0.576497,0.424702,0.36812,0.329152,0.298059,0.141908,m
0.861645,0.28749,0,0,0.07034,0.002926,0.065845,0.000785,0.100947,0.082665,0.134776,0.082623,0.67538,0.317646,0.440225,0.13475,0.432854,0.151974,p
0.181839,0.849992,0,0,0.106461,0.0018,0.075782,0.001739,0.11979,0.105356,0.103851,0.150426,0.6959,0.083535,0.796962,0.142118,0.341758,0.891506,p
0.541509,0.554166,0,0,0.030414,0.000868,0.006216,0.000386,0.004631,0.004063,0.006635,0.003112,0.828354,0.142348,0.56737,0.006628,0.370365,0.191382,p
0.569163,0.662499,0,0,0.043722,0.000579,0.027332,0.000624,0.114361,0.093193,0.111928,0.137187,0.651126,0.147052,0.740047,0.129601,0.346712,0.970555,p
0.086969,0.337501,0,0.500005,0.14068,0.004676,0.156528,0.004102,0.088306,0.064036,0.123727,0.074052,0.638056,0.32235,0.470586,0.123713,0.564909,0.12821,m
0.873497,0.429163,0,0,0.009504,0.000063,0.009945,0.000055,0.037952,0.04459,0.048608,0.02028,0.867546,0.191773,0.44782,0.048586,0.603174,0.29038,m
0.490124,0.57498,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.438738,0.274987,0,0,0.032316,0.000579,0.026089,0.000585,0.750306,0.684775,0.829915,0.727973,0.14179,0.690602,0.381416,0.829891,0.250137,0.104006,m
0.031633,0.27082,0,0,0.043722,0.001434,0.037269,0.001345,0.017033,0.006491,0.030925,0.012474,0.755592,0.202362,0.544604,0.030921,0.872237,0.118093,m
0.110672,0.416661,0,0,0.0133,0.000244,0.013666,0.00011,0.037686,0.050263,0.041973,0.021045,0.908585,0.161185,0.455415,0.045656,0.564155,0.360323,m
0.924882,0.145817,0,0,0.039917,0.000629,0.029819,0.000433,0.799116,0.735805,0.880715,0.77241,0.14179,0.71176,0.347248,0.880725,0.240731,0.108987,m
0.54941,0.38332,0.333329,0,0.074145,0.003441,0.040999,0.001565,0.152339,0.154776,0.185576,0.114586,0.802233,0.327054,0.296015,0.185555,0.416233,0.236678,m
0.296433,0.991665,0.333329,0,0.07034,0.00208,0.052179,0.003975,0.093203,0.089155,0.086889,0.103668,0.776112,0.123531,0.650858,0.09942,0.203242,0.941421,p
0.853744,0.766664,0,0,0.144485,0.00331,0.053422,0.001519,0.314207,0.289314,0.36821,0.280598,0.561559,0.464719,0.318781,0.36818,0.292968,0.155399,m
0.735171,0.104165,0,0,0.0133,0.000253,0.01118,0.000204,0.052403,0.034855,0.086168,0.033519,0.6959,0.305875,0.438331,0.086164,0.648653,0.158979,p
0.881427,0.34998,0,0,0.04182,0.000479,0.023603,0.000526,0.024512,0.006491,0.047887,0.017142,0.701502,0.249404,0.523732,0.047847,0.889543,0.116718,m
0.363649,0.937487,0.333329,0,0.060836,0.002718,0.044728,0.000675,0.087268,0.069709,0.071427,0.12081,0.684697,0.076469,0.819747,0.114126,0.447237,0.891688,p
0.932784,0.299993,0,0,0.024715,0.000421,0.130439,0.015094,0.068931,0.043773,0.112678,0.046783,0.638056,0.357642,0.413671,0.112647,0.676575,0.15008,p
0.577064,0.416661,0,0,0.0133,0.000154,0.009945,0.000085,0.039495,0.051055,0.046387,0.021045,0.901116,0.174117,0.442138,0.048586,0.591279,0.336222,m
0.490124,0.145817,0.333329,0,0.02091,0.000615,0.048449,0.000564,0.868313,0.822533,0.934487,0.841003,0.240674,0.654129,0.339653,0.93446,0.200114,0.115265,m
0.553361,0.024981,0.333329,1,0.127371,0.004486,0.111808,0.001676,0.310853,0.294169,0.357883,0.276695,0.619403,0.430588,0.314993,0.357882,0.268196,0.170264,p
0.296433,0.437499,0,0,0.028511,0.000439,0.003729,0.000059,0.117475,0.098865,0.153902,0.096653,0.667911,0.334121,0.421247,0.153894,0.420845,0.154958,p
0.90908,0.333333,0,0,0.017105,0.00028,0.012423,0.000127,0.041811,0.033245,0.06482,0.025738,0.761193,0.251767,0.459203,0.064801,0.620662,0.186219,p
