@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.762029,0.190676,0.342737,0.34506,0.30946,p
0.375481,0.321794,0.634493,0.716957,0.076568,m
0.506138,0.564241,0.479385,0.520978,0.505929,p
0.407441,0.341025,0.729221,0.600982,0.461391,m
0.355106,0.523945,0.830908,0.214377,0.320799,p
0.799088,0.31946,0.540608,0.43522,0.280494,p
0.616217,0.389007,0.514263,0.723987,0.209293,p
0.648065,0.361237,0.42604,0.469473,0.209117,p
0.369379,0.385949,0.656008,0.585635,0.622303,m
0.572207,0.46663,0.322656,0.388334,0.358412,p
0.324182,0.322939,0.510141,0.761013,0.320799,m
0.329742,0.338028,0.816442,0.183773,0.094939,m
0.456908,0.362468,0.740342,0.575717,0.227771,p
0.395354,0.522463,0.294134,0.405245,0.299692,p
0.368621,0.556289,0.511735,0.41416,0.351874,p
0.37769,0.622309,0.603713,0.672723,0.210484,m
0.462128,0.56839,0.721728,0.208633,0.27166,m
0.548983,0.577947,0.465521,0.628999,0.238707,p
0.323936,0.31249,0.473099,0.547387,0.221261,m
0.472055,0.577616,0.299077,0.403302,0.217976,p
0.801497,0.308911,0.341019,0.378235,0.305594,p
0.308263,0.287115,0.448504,0.688717,0.604328,p
0.415756,0.492198,0.29162,0.402803,0.266214,p
0.350348,0.390445,0.878397,0.653196,0.184809,p
0.364267,0.49925,0.905858,0.207705,0.240048,p
0.265657,0.616537,0.562909,0.243086,0.320799,p
0.40278,0.443159,0.753896,0.20392,0.260403,p
0.338569,0.447997,0.815198,0.558137,0.239391,p
0.461769,0.619731,0.483258,0.699229,0.211189,p
0.335293,0.331311,0.51593,0.714792,0.080657,m
0.404208,0.492549,0.635421,0.501071,0.57473,p
0.314845,0.294195,0.478798,0.83637,0.164508,p
0.934037,0.179713,0.337385,0.339967,0.305504,p
0.312801,0.302661,0.460562,0.617303,0.320799,p
0.354678,0.338062,0.703821,0.569306,0.551991,p
0.489892,0.704715,0.280247,0.319342,0.294708,p
0.74987,0.435962,0.441754,0.448097,0.375137,p
0.657707,0.419121,0.333746,0.384971,0.305293,p
0.332936,0.343474,0.49079,0.522996,0.320799,p
0.400287,0.45746,0.616328,0.538137,0.665631,m
0.511137,0.426183,0.808896,0.230746,0.268737,p
0.392708,0.413221,0.787741,0.269932,0.455871,p
0.338424,0.526831,0.523352,0.432386,0.360324,p
0.350768,0.352163,0.522031,0.848783,0.787096,m
0.322489,0.344526,0.690323,0.551608,0.207401,m
0.523891,0.446218,0.309409,0.336557,0.342275,p
0.429546,0.476659,0.570908,0.215926,0.162718,m
0.412772,0.415403,0.749631,0.549453,0.692349,m
0.331026,0.49928,0.625897,0.242128,0.320799,p
0.358702,0.301703,0.722772,0.610247,0.140922,m
0.381836,0.4979,0.679031,0.692534,0.208209,m
0.34866,0.357487,0.510408,0.792282,0.094037,m
0.93865,0.187816,0.410704,0.40288,0.303014,p
0.317973,0.325885,0.535305,0.667372,0.199232,m
0.371415,0.695452,0.242661,0.304699,0.289988,p
0.854237,0.308141,0.402431,0.38694,0.419248,p
0.352943,0.536985,0.638508,0.244862,0.396858,p
0.942359,0.386339,0.333032,0.383828,0.370338,p
0.428005,0.727476,0.608813,0.517644,0.412438,m
0.356358,0.545989,0.588753,0.257036,0.320799,p
0.339932,0.365796,0.549436,0.267141,0.320799,m
0.267604,0.59367,0.562049,0.458796,0.320799,p
0.722113,0.279112,0.343927,0.377225,0.309105,p
0.344884,0.604304,0.29587,0.316992,0.293233,p
0.304672,0.203607,0.448075,0.266256,0.320799,m
0.464274,0.423473,0.424017,0.398838,0.295184,p
0.354183,0.430682,0.861499,0.204815,0.234739,m
0.366661,0.448446,0.865316,0.177735,0.476421,m
0.7291,0.331871,0.672424,0.278038,0.287012,p
0.273572,0.412393,0.319973,0.497838,0.272076,p
0.856504,0.312462,0.460005,0.489442,0.397406,p
0.278147,0.331174,0.547826,0.575863,0.139835,m
0.350168,0.304175,0.642478,0.690068,0.133135,p
0.403758,0.56781,0.298832,0.323796,0.35478,p
0.367913,0.734012,0.547485,0.603977,0.240527,m
0.445842,0.523637,0.618142,0.274602,0.285761,m
0.374167,0.400244,0.678125,0.27802,0.277593,p
0.345856,0.445375,0.471696,0.428511,0.320799,p
0.305191,0.279082,0.434495,0.587227,0.320799,p
0.686644,0.19165,0.405686,0.39877,0.299603,p
0.39528,0.755618,0.243674,0.30165,0.277425,p
0.281745,0.320194,0.510998,0.717299,0.073096,m
0.357385,0.620085,0.647695,0.592238,0.320799,p
0.963074,0.190406,0.460169,0.330028,0.304303,p
0.56427,0.51447,0.302419,0.331397,0.347823,p
0.629586,0.46536,0.526247,0.461043,0.256807,p
0.336962,0.602671,0.596535,0.238028,0.259944,p
0.395847,0.613252,0.496476,0.434064,0.370889,p
0.385136,0.806401,0.242614,0.289186,0.231897,p
0.912246,0.343155,0.433102,0.451135,0.286597,p
0.816895,0.177162,0.392781,0.342522,0.307681,p
0.809231,0.31556,0.33815,0.342529,0.308702,p
0.4464,0.501458,0.420017,0.385647,0.338127,p
0.316065,0.367244,0.426985,0.482724,0.320799,m
0.346329,0.494431,0.447117,0.427683,0.292566,p
0.320131,0.451401,0.588966,0.278673,0.320799,p
0.62971,0.484338,0.307457,0.411262,0.295257,p
0.545408,0.365862,0.335121,0.383138,0.340744,p
0.437682,0.535169,0.463249,0.428211,0.243535,p
0.466688,0.405617,0.315083,0.336905,0.320799,p
0.50749,0.448833,0.802862,0.252588,0.275011,p
0.31636,0.389401,0.803177,0.185103,0.320799,p
0.353103,0.432419,0.612158,0.531869,0.267973,p
0.443708,0.800722,0.247402,0.483738,0.402571,p
0.768251,0.281658,0.39976,0.406456,0.302027,p
0.400681,0.694794,0.279409,0.418616,0.251645,p
0.759188,0.394864,0.318515,0.341829,0.308253,p
0.400304,0.656167,0.513246,0.449376,0.246681,p
0.311672,0.306475,0.509222,0.298613,0.320799,p
0.485239,0.679706,0.271732,0.308448,0.286966,p
0.367123,0.420349,0.826257,0.224478,0.242658,p
0.37034,0.808981,0.237302,0.455052,0.320799,p
0.400469,0.556997,0.515134,0.431049,0.367508,p
0.666479,0.152382,0.417554,0.418702,0.289848,p
0.351395,0.449711,0.584781,0.460879,0.184975,p
0.66699,0.460018,0.442176,0.389892,0.295599,p
0.794727,0.337156,0.421523,0.3417,0.337348,p
0.481919,0.454195,0.840289,0.248803,0.265848,m
0.527466,0.531367,0.299691,0.328593,0.300992,p
0.65641,0.390668,0.436715,0.419643,0.449521,p
0.327988,0.369142,0.542248,0.666642,0.320799,m
0.402117,0.771716,0.232073,0.469833,0.273312,p
0.530951,0.464463,0.432185,0.333921,0.355791,p
0.40832,0.5631,0.672378,0.527124,0.575592,m
0.308222,0.289461,0.419827,0.464867,0.223199,p
0.311001,0.260275,0.38303,0.482869,0.152972,m
0.323902,0.35149,0.606356,0.754731,0.193938,m
0.533982,0.453499,0.420996,0.39441,0.279002,p
0.333582,0.370907,0.566597,0.836717,0.106739,m
0.785187,0.188106,0.339904,0.377031,0.337872,p
0.337947,0.360433,0.529962,0.750835,0.320799,p
0.279181,0.17493,0.489136,0.223373,0.320799,m
0.112977,0.508195,0.179237,0.266644,0.320799,p
0.53459,0.616869,0.287989,0.415285,0.367674,p
0.39219,0.724149,0.276322,0.630449,0.233559,p
0.473783,0.714363,0.279308,0.427127,0.475325,p
0.452535,0.559724,0.56764,0.294829,0.286857,p
0.641654,0.415161,0.448367,0.477167,0.474312,p
0.335487,0.33808,0.49844,0.58404,0.620661,m
0.328539,0.325876,0.495702,0.642385,0.948121,p
0.332381,0.302485,0.469141,0.748986,0.745145,m
0.376474,0.438717,0.537948,0.66654,0.175833,m
0.343062,0.412977,0.83816,0.208339,0.232821,p
0.316988,0.287396,0.425524,0.438348,0.551047,m
0.354864,0.372348,0.481186,0.62628,0.654879,m
0.521532,0.575293,0.265476,0.404077,0.384876,p
0.315444,0.287972,0.460909,0.158376,0.320799,p
0.367742,0.365964,0.516574,0.629337,0.609804,m
0.337018,0.288286,0.484447,0.86354,0.122326,p
0.429989,0.617731,0.267521,0.315708,0.320799,p
0.334008,0.364711,0.169354,0.791605,0.320799,m
0.311635,0.310716,0.538,0.5562,0.320799,m
0.742959,0.301316,0.419406,0.405604,0.256775,p
0.329975,0.414428,0.812772,0.211178,0.320799,p
0.819115,0.332873,0.573061,0.309114,0.297674,p
0.846928,0.168909,0.336926,0.379992,0.302841,p
0.340664,0.659196,0.58306,0.490276,0.388567,p
0.350528,0.617668,0.290348,0.320725,0.294868,p
0.310205,0.290989,0.466547,0.700386,0.607986,p
0.318676,0.417951,0.491416,0.657862,0.609902,m
0.311933,0.330488,0.633589,0.820587,0.15552,p
0.332106,0.31328,0.687119,0.649638,0.498605,p
0.724993,0.418977,0.532634,0.522236,0.268461,p
0.368108,0.33098,0.624551,0.769757,0.192779,p
0.676813,0.318158,0.38433,0.381807,0.309882,p
0.347528,0.392325,0.581111,0.809127,0.320799,m
0.824107,0.192501,0.342302,0.374849,0.337022,p
0.380876,0.31799,0.727682,0.60705,0.221702,m
0.446099,0.77455,0.255805,0.453435,0.405095,p
0.403396,0.671101,0.509988,0.478032,0.271139,p
0.389781,0.5774,0.824347,0.225124,0.245896,p
0.40498,0.697955,0.560318,0.489353,0.263727,p
0.450364,0.744326,0.522524,0.502788,0.417267,p
0.364436,0.302523,0.548725,0.610152,0.514482,p
0.359421,0.620192,0.490956,0.431288,0.286898,p
0.364451,0.357168,0.765983,0.698766,0.172901,m
0.341938,0.370433,0.552736,0.268144,0.320799,m
0.372321,0.607561,0.285645,0.321552,0.298649,p
0.447372,0.478964,0.294423,0.333079,0.320799,p
0.543037,0.609538,0.250288,0.317386,0.294009,p
0.317916,0.370381,0.440626,0.517954,0.548031,p
0.311143,0.314629,0.543243,0.545938,0.181377,m
0.333195,0.43918,0.868132,0.194223,0.616539,p
0.409445,0.48027,0.425898,0.40286,0.285517,p
0.345113,0.815866,0.238796,0.298423,0.279761,p
0.715048,0.195584,0.407057,0.396382,0.305443,p
0.361596,0.348394,0.953493,0.201943,0.436197,m
0.363836,0.538617,0.289231,0.317177,0.294963,p
0.379596,0.626749,0.591887,0.452304,0.273586,p
0.520542,0.33834,0.393932,0.391656,0.279971,p
0.48266,0.385896,0.704226,0.5043,0.256222,m
0.267502,0.476901,0.676084,0.235535,0.320799,p
0.246589,0.375168,0.131087,0.735924,0.320799,m
0.340498,0.421745,0.911985,0.202608,0.320799,p
0.476176,0.578757,0.293471,0.407985,0.352249,p
0.390966,0.473108,0.628876,0.495724,0.647906,p
0.47484,0.571773,0.626829,0.251368,0.274975,m
0.385552,0.347045,0.762843,0.499353,0.508921,m
0.343621,0.562774,0.589749,0.549446,0.212332,p
0.308685,0.30503,0.499655,0.358756,0.320799,m
0.482448,0.702011,0.269813,0.43143,0.411986,p
0.473752,0.594213,0.277982,0.411068,0.287931,p
0.562579,0.384703,0.621742,0.595047,0.460548,p
0.510772,0.677429,0.53211,0.49654,0.270467,p
0.352197,0.53203,0.475809,0.414585,0.355229,p
0.378376,0.368201,0.774362,0.223561,0.320799,m
0.39952,0.557891,0.303808,0.41336,0.38604,p
0.324046,0.431015,0.768791,0.2317,0.320799,p
0.352198,0.395796,0.619227,0.596225,0.41586,m
0.377013,0.744689,0.269351,0.416534,0.280584,p
0.644547,0.487748,0.463272,0.448084,0.288154,p
0.385727,0.524718,0.748365,0.683659,0.213111,m
0.314785,0.370832,0.466558,0.638026,0.320799,m
0.481954,0.671913,0.293777,0.32521,0.36601,p
0.369264,0.355049,0.80418,0.526923,0.482445,m
0.383343,0.667888,0.64558,0.499935,0.320799,p
0.39039,0.384002,0.757068,0.246178,0.424814,m
0.556758,0.533376,0.296984,0.457109,0.645076,p
0.338929,0.330472,0.444992,0.680307,0.497804,m
0.340494,0.385557,0.744761,0.669837,0.208595,p
0.545778,0.463765,0.697527,0.252327,0.279116,m
0.321947,0.360406,0.593652,0.80218,0.129925,m
0.314869,0.337465,0.441361,0.495333,0.649338,m
0.502622,0.535916,0.31404,0.333716,0.345494,p
0.32201,0.405535,0.858497,0.215156,0.320799,p
0.318079,0.305673,0.465434,0.193057,0.320799,p
0.922797,0.182637,0.39414,0.340081,0.297927,p
0.35021,0.520917,0.668145,0.503517,0.320799,p
0.474737,0.559744,0.296285,0.406738,0.354354,p
0.536143,0.725443,0.509733,0.309644,0.288087,p
0.271223,0.454202,0.652319,0.489131,0.320799,p
0.330767,0.465301,0.617148,0.273377,0.261958,p
0.326284,0.346998,0.563393,0.634011,0.211455,m
0.784002,0.189274,0.342283,0.344661,0.309221,p
0.321149,0.319549,0.455885,0.53591,0.320799,p
0.316078,0.318764,0.439297,0.274799,0.599712,m
0.394049,0.310101,0.801124,0.643459,0.637969,m
0.331925,0.340233,0.690731,0.082142,0.215786,p
0.396999,0.662521,0.256553,0.427853,0.320799,p
0.741077,0.431653,0.565944,0.468985,0.286187,p
0.330891,0.339433,0.48939,0.519989,0.320799,p
0.337578,0.345684,0.515988,0.6268,0.320799,p
0.657307,0.521237,0.558543,0.290161,0.288541,p
0.334983,0.547433,0.783778,0.188212,0.256692,p
0.239978,0.03064,0.243205,0.295923,0.283076,p
0.328322,0.429213,0.621081,0.471856,0.259351,p
0.389243,0.027658,0.694228,0.222814,0.242048,p
0.471379,0.654215,0.289643,0.322408,0.295679,p
0.356748,0.401108,0.866927,0.198945,0.22608,p
0.381219,0.328107,0.751798,0.580897,0.184132,m
0.558415,0.359091,0.343408,0.347196,0.333846,p
0.32342,0.426001,0.672858,0.254761,0.320799,p
0.400043,0.340074,0.644573,0.499457,0.447467,m
0.467893,0.614667,0.6186,0.543951,0.263735,p
0.356265,0.388556,0.802227,0.609623,0.428665,p
0.397184,0.587389,0.834192,0.219285,0.240425,p
0.322132,0.313328,0.499194,0.190883,0.320799,p
0.307777,0.307145,0.582316,0.793566,0.320799,p
0.355743,0.32494,0.845745,0.567045,0.560063,m
0.345642,0.455681,0.89171,0.144044,0.204099,p
0.518208,0.432717,0.68611,0.243509,0.268046,p
0.436476,0.618718,0.699855,0.457807,0.275326,m
0.387504,0.537693,0.532964,0.443349,0.368187,p
0.464803,0.55208,0.27773,0.256111,0.432524,m
0.48654,0.577247,0.29246,0.329285,0.354459,p
0.877608,0.323263,0.339175,0.343973,0.308752,p
0.395578,0.431136,0.740268,0.222368,0.262997,m
0.33623,0.592967,0.521084,0.417797,0.362745,p
0.42407,0.549742,0.53588,0.462159,0.395333,m
0.340371,0.327621,0.756539,0.563344,0.207863,p
0.319651,0.431673,0.669764,0.256982,0.267338,p
0.831858,0.327349,0.402981,0.343541,0.311228,p
0.420332,0.483543,0.557772,0.466,0.379123,p
0.905977,0.184133,0.398663,0.341252,0.337328,p
0.31895,0.291552,0.452628,0.22082,0.76555,p
0.313386,0.284913,0.487861,0.704185,0.554115,p
0.327378,0.361253,0.539638,0.281636,0.630577,m
0.272643,0.130494,0.710826,0.096495,0.320799,p
0.500073,0.558527,0.457592,0.504195,0.487214,p
0.317942,0.342539,0.453421,0.425441,0.549396,m
0.329207,0.478405,0.86126,0.184494,0.23664,p
0.330315,0.493045,0.510756,0.508839,0.264943,p
0.501174,0.577463,0.624854,0.582433,0.239989,m
0.347361,0.373638,0.751712,0.157947,0.226374,p
0.464573,0.509318,0.611351,0.278612,0.565341,m
0.362333,0.457746,0.529534,0.460368,0.287073,p
0.476579,0.320547,0.729578,0.536306,0.258542,m
0.259142,0.382288,0.695643,0.181896,0.201562,m
0.336236,0.718037,0.233362,0.433916,0.374221,p
0.517388,0.446318,0.316306,0.386066,0.34424,p
0.31398,0.303175,0.540598,0.502953,0.320799,m
0.334626,0.393398,0.231682,0.865412,0.051577,m
0.330264,0.420493,0.749749,0.221816,0.264226,p
0.326365,0.439482,0.63424,0.274076,0.282716,p
0.319978,0.305547,0.462337,0.84333,0.097802,p
0.313627,0.358582,0.441818,0.521324,0.320799,p
0.335611,0.414728,1,0.174982,0.227804,p
0.476154,0.628583,0.266258,0.415912,0.406374,p
0.83414,0.185751,0.395562,0.385967,0.292348,p
0.368695,0.371785,0.744145,0.57703,0.722307,m
0.856244,0.357655,0.336787,0.339355,0.307843,p
0.470855,0.414854,0.41403,0.403691,0.298415,p
0.347273,0.341289,0.608984,0.241276,0.320799,m
0.446399,0.483061,0.538171,0.619919,0.202794,m
0.355813,0.756535,0.260395,0.433861,0.287521,p
0.407519,0.794937,0.262837,0.306647,0.407874,p
0.34955,0.636116,0.27684,0.431841,0.291558,p
0.338448,0.376216,0.864811,0.216528,0.235923,p
0.312906,0.356239,0.496623,0.718523,0.101565,m
0.473052,0.595137,0.668069,0.291416,0.286264,m
0.523774,0.438363,0.306569,0.3366,0.340016,p
0.308867,0.308936,0.514854,0.538553,0.320799,m
0.381061,0.59266,0.287933,0.466009,0.682903,p
0.34584,0.397919,0.63204,0.270877,0.26228,p
0.284121,0.306314,0.546683,0.277783,0.231717,m
0.334962,0.605158,0.564453,0.470789,0.259168,p
0.380351,0.627331,0.561615,0.450299,0.26908,p
0.559276,0.439166,0.319515,0.387784,0.338523,p
0.329168,0.509676,0.582087,0.471712,0.320799,p
0.727672,0.34613,0.437635,0.439556,0.432659,p
0.320377,0.298127,0.41644,0.468031,0.320799,m
0.363563,0.378856,0.526221,0.678544,0.320799,m
0.331673,0.455566,0.686223,0.254136,0.320799,p
0.33168,0.439236,0.490201,0.567431,0.575195,m
0.423146,0.513925,0.469435,0.41233,0.296152,p
0.330309,0.348184,0.571511,0.856596,0.095035,m
0.627717,0.446695,0.599691,0.601849,0.249543,p
0.413931,0.38393,0.680462,0.56649,0.694405,m
0.32991,0.36783,0.529651,0.787664,0.320799,m
0.324092,0.305837,0.602371,0.749896,0.154255,p
0.646753,0.435031,0.422756,0.410319,0.304663,p
0.651607,0.567596,0.538724,0.304223,0.359208,p
0.312492,0.329772,0.613735,0.577637,0.320799,p
0.275709,0.431969,0.876613,0.194483,0.320799,p
0.799838,0.42731,0.436609,0.41727,0.397867,p
0.318357,0.41308,0.854148,0.206208,0.320799,p
0.332899,0.327765,0.486788,0.657372,0.320799,m
0.408673,0.337211,0.492371,0.840593,0.182683,m
0.314667,0.338667,0.529659,0.556882,0.133204,m
0.38131,0.765518,0.225677,0.29319,0.275119,p
0.802978,0.289156,0.40399,0.378627,0.348222,p
0.268284,0.34008,0.480212,0.631731,0.108891,m
0.365069,0.775258,0.242699,0.453263,0.263088,p
0.351008,0.42315,0.918577,0.17175,0.225615,p
0.379774,0.326309,0.776425,0.177522,0.320799,m
0.593081,0.6194,0.268114,0.409921,0.282549,p
0.35162,0.614124,0.295413,0.425525,0.290416,p
0.154846,0.387643,0.305326,0.436195,0.207953,p
0.339004,0.605614,0.720211,0.219462,0.253702,p
0.330543,0.41267,0.840522,0.204367,0.320799,p
0.640416,0.388192,0.434402,0.429556,0.575437,p
0.385937,0.319129,0.510437,0.73419,0.164514,m
0.514526,0.640662,0.291464,0.313174,0.364426,p
0.505585,0.572718,0.292048,0.3186,0.29407,p
0.409799,0.344726,0.746883,0.568973,0.45451,m
0.238781,0.105816,0.270807,0.321724,0.29568,p
0.696069,0.319961,0.413937,0.381412,0.33971,p
0.919501,0.339215,0.33552,0.337223,0.306732,p
0.394515,0.448197,0.657978,0.541644,0.702396,m
0.626668,0.480866,0.315466,0.390321,0.301665,p
0.327641,0.361074,0.540214,0.43668,0.637134,m
0.710517,0.399849,0.33597,0.385057,0.341553,p
0.387445,0.814645,0.242307,0.506295,0.539389,p
0.453718,0.603393,0.716716,0.263179,0.45735,p
0.334633,0.454421,0.818784,0.239948,0.320799,p
0.361992,0.340859,0.692681,0.613619,0.230191,p
0.924004,0.376706,0.33154,0.339059,0.306965,p
0.388434,0.527386,0.254132,0.304684,0.277317,p
0.463506,0.756051,0.528746,0.505804,0.399332,p
0.393023,0.802627,0.261133,0.518161,0.258284,p
0.340985,0.383203,0.783293,0.662593,0.612979,m
0.726964,0.303244,0.341533,0.381411,0.303785,p
0.3155,0.312519,0.450937,0.245838,0.590144,m
0.347407,0.463658,0.76035,0.218923,0.438708,p
0.339045,0.586578,0.604181,0.501395,0.320799,p
0.822886,0.292028,0.402466,0.406671,0.298578,p
0.419697,0.756622,0.555626,0.279132,0.372685,p
0.743026,0.40733,0.432097,0.440345,0.395104,p
0.50118,0.550147,0.541351,0.463875,0.395904,p
0.356615,0.751965,0.275955,0.637277,0.223574,m
0.499954,0.628052,0.292003,0.323055,0.293893,p
0.341777,0.482312,0.884034,0.20325,0.243913,p
0.346866,0.612026,0.674612,0.584498,0.580184,p
0.884798,0.308677,0.417587,0.49894,0.281693,p
0.33044,0.392584,0.550253,0.233653,0.541293,m
0.44545,0.505153,0.823105,0.231638,0.26389,m
0.333853,0.661401,0.2545,0.489448,0.320799,p
0.378806,0.294177,0.434156,0.681653,0.663342,m
0.329169,0.288691,0.481399,0.722047,0.617571,m
0.351198,0.323571,0.751142,0.626825,0.46138,p
0.329717,0.328376,0.445518,0.67315,0.145344,m
0.323958,0.425289,0.524128,0.631846,0.320799,p
0.619394,0.346222,0.404063,0.39001,0.302839,p
0.327758,0.444889,0.731206,0.227635,0.262489,p
0.450646,0.624856,0.274039,0.414867,0.287176,p
0.329295,0.363458,0.543205,0.269584,0.623159,m
0.894767,0.360275,0.417751,0.295043,0.26119,p
0.328719,0.3085,0.487022,0.683037,0.823542,m
0.322624,0.298337,0.467898,0.285203,0.320799,p
0.496348,0.643585,0.280451,0.318278,0.291192,p
0.310413,0.322698,0.429902,0.543197,0.320799,m
0.706734,0.34676,0.339523,0.375315,0.331934,p
0.363739,0.425522,0.756929,0.237787,0.260701,p
0.343702,0.548809,0.554561,0.453053,0.277889,p
0.441565,0.496473,0.314958,0.329177,0.345076,p
0.76474,0.395126,0.567828,0.296705,0.291663,p
0.735537,0.191471,0.402892,0.389951,0.287666,p
0.372913,0.385413,0.699263,0.530746,0.242644,m
0.333385,0.417203,0.817962,0.21089,0.245058,p
0.333495,0.297972,0.445612,0.67691,0.831197,p
0.403487,0.503755,0.303039,0.394211,0.304461,p
0.337285,0.725825,0.271229,0.304423,0.282493,p
0.461499,0.112074,0.282557,0.063708,0.112052,p
0.274523,0.328673,0.64115,0.358756,0.320799,p
0.323499,0.355731,0.707069,0.660317,0.115455,m
0.78185,0.35438,0.441665,0.339104,0.340801,p
0.389611,0.312929,0.663487,0.5094,0.476172,m
0.354275,0.524217,0.470684,0.3143,0.290986,p
0.516775,0.673424,0.575902,0.484213,0.279406,p
0.312297,0.3044,0.438921,0.584331,0.593077,p
0.307925,0.280091,0.430649,0.461911,0.320799,p
0.892554,0.316533,0.336155,0.383229,0.341326,p
0.516102,0.490798,0.3111,0.431923,0.320799,p
0.339261,0.718638,0.273697,0.414719,0.359877,p
0.318843,0.376354,0.488372,0.761977,0.113838,m
0.349532,0.372883,0.520656,0.575853,0.538821,m
0.424311,0.675156,0.545061,0.286075,0.276077,p
0.333779,0.402134,0.295619,0.275272,0.425989,p
0.552749,0.427794,0.329931,0.341554,0.337975,p
0.315366,0.383085,0.729171,0.16952,0.218241,p
0.517573,0.478799,0.303031,0.324292,0.29349,p
0.3583,0.745784,0.262973,0.442066,0.469146,p
0.329315,0.510897,0.214256,0.281783,0.278948,p
0.627616,0.156565,0.333997,0.340779,0.306866,p
0.437682,0.613791,0.265673,0.405595,0.320799,p
0.332591,0.327442,0.501443,0.717043,0.320799,m
0.378678,0.419503,0.700377,0.51357,0.42135,p
0.383265,0.403437,0.725123,0.225784,0.411297,p
0.544721,0.532312,0.487577,0.319931,0.291312,p
0.416841,0.320637,0.536253,0.817478,0.180128,p
0.262122,0.563961,0.758729,0.211311,0.259986,p
0.379236,0.612795,0.531184,0.30138,0.281367,p
0.829856,0.185781,0.342803,0.343086,0.306058,p
0.342213,0.325807,0.501528,0.785959,0.320799,m
0.509422,0.541272,0.452514,0.286341,0.720321,p
0.392429,0.725466,0.51376,0.471127,0.495353,m
0.491976,0.382562,0.749438,0.207087,0.255611,p
0.405262,0.678861,0.64712,0.555794,0.263752,m
0.378723,0.569335,0.205372,0.279269,0.375131,p
0.320252,0.355608,0.57084,0.828234,0.165041,p
0.407253,0.753453,0.275759,0.416988,0.289467,p
0.317179,0.333016,0.662324,0.743006,0.320799,p
0.364576,0.332086,0.543169,0.629722,0.320799,m
0.341655,0.403785,0.909209,0.180339,0.222777,m
0.349353,0.433229,0.536575,0.793101,0.144845,m
0.307673,0.286718,0.417057,0.461083,0.229202,p
